SOX10	5.624944186212667
MITF	5.611754106468164
CDS2	4.4891878544098445
CDIPT	4.4305385928190315
RASGRP3	4.023358007561371
TFAP2A	3.9147881159953437
GNAQ	3.8687820119813394
RIC8A	3.851671552572339
LCE2D	3.6185522617509034
PRKCE	3.530858895682899
TERF1	3.1446235630794526
DRD5	3.0496820714762465
TRIM49D1	2.8797879734700302
HTR2B	2.852551567007466
CCND1	2.765534746362977
THOC2	2.691877704637668
INTS6	2.665999072812063
ZNF780A	2.6432567458304574
RPL34	2.599912842187128
RPL5	2.584962500721156
NOMO2	2.538626664998412
UBE2D2	2.528344805104947
PAX3	2.514958296602767
RPL30	2.4542791308716945
TCEAL7	2.4289530841278526
RPS7	2.355366286605869
LIMS1	2.3528858155782353
ZNF729	2.327419898400849
ZBTB10	2.2462044808240034
RPS23	2.2072326141654424
ARNT	2.1558016375222313
UBE2W	2.131973154886418
MDM2	2.131131915110217
ZNF519	2.1297358445434393
ATP6V0D2	2.122683390773668
POU5F1	2.114623299051775
RPS14	2.113656781795567
ZNF85	2.108112115134947
CFHR3	2.107922513722689
SPTLC2	2.100274430477321
TIMM23	2.0841090349180655
ADAM2	2.071822203637678
ZNF681	2.0614830317305066
HMGN5	2.0212120797855047
EGR2	2.0112393197552136
PPM1D	2.00604606226808
CERS5	2.0049142652656293
CEACAM8	2.0047448445356846
EIF1AX	1.9910391324283783
GCSAML	1.988456579123436
PAG1	1.9869182166101318
ZNF429	1.9868615305408754
AHR	1.9782925324301608
ZNF90	1.960132248029073
GTF2H2C	1.957943261733101
GALNT13	1.946432335979411
ROPN1B	1.921169629734809
INPP5A	1.9059295009552584
ZNF267	1.9047562054303036
CHPT1	1.896593598303362
CLEC18B	1.8928811550300215
LRRC8C	1.8916137978214205
RGS10	1.8852753028307356
ACER1	1.8715327798594412
CORT	1.8600251268949204
LGALS7B	1.8452803977951264
EBPL	1.8354706303435657
CAP2	1.832381118125441
OCM2	1.8317030087040955
RHCE	1.8220608551738697
PSG6	1.812279060582964
LCE2A	1.8117431757854303
TMEM126B	1.8104613175353192
AZI2	1.807814208433072
RPS6KB1	1.807011382339136
TTC29	1.8065631861519005
RBM24	1.795961780114485
POTEE	1.7945859138390627
ITGB5	1.7895012572448055
PRKD3	1.7879973228997004
GSTA5	1.7838985676840244
FBXO5	1.776592668286917
AMZ2	1.7726077641259046
R3HDM1	1.7570057293209902
OSBPL8	1.7551331263544532
TRIM48	1.7489793493827013
TRMT11	1.7373564398169983
ANKRD1	1.728255985694468
SPANXN2	1.727430035067394
SLC30A6	1.714570601246439
MCTS1	1.7127128352777692
ATG12	1.7094098716456447
PPP2R2A	1.7079212995105442
B3GALNT2	1.7027940476884054
KRT6C	1.6962570065870304
ERLIN2	1.6854288565009845
ULBP2	1.6850314432820848
YBX1	1.6824726051416832
MROH6	1.6816358091637855
P4HA2	1.6771733096049886
ACAD8	1.6750866079898263
TSTD2	1.6747506295519372
RPS3	1.6681564362475547
POTED	1.6650905124561866
ZNF148	1.661773800769234
ZNF501	1.6610903084116155
CNTNAP3B	1.6452218625152424
ZNF2	1.6450607220927604
GPATCH11	1.640058020514823
DPY19L1	1.6396319820226302
BCL10	1.6357718884938361
SLA	1.6349806130743836
DTNBP1	1.6277499543875786
C12orf57	1.620433590681501
RPL7	1.6162134347055959
NT5DC3	1.611042229125525
RGS20	1.6101600229929083
CD200	1.607044041057149
SNX6	1.605362491086913
UBA52	1.6038833626183846
IFNA4	1.6033089509496794
ISCA1	1.60074481551426
SLC1A4	1.6004705954771872
STEAP1	1.5993386767478381
ATG5	1.596717264132727
CCDC74A	1.594470870452697
TMEM219	1.594350713906777
CCDC47	1.5937361513547448
MAP1B	1.590491037516187
RPS27L	1.5894151417937765
VWA3B	1.5890020817915091
TBC1D7	1.5880050924447737
BTN2A1	1.5863401510933846
PLEKHF2	1.581611913863074
FERMT2	1.579988910330555
UMOD	1.5785827333600122
NCSTN	1.5778439252214544
FKBP1A	1.5763119721288643
RAB14	1.5726385923858284
OXR1	1.571735840080487
IL6	1.5701678154804293
MMAA	1.5684003093739074
ZNF823	1.5664421378926927
APPBP2	1.5651801912811294
GXYLT1	1.5605513575518983
HMGB3	1.557325050760389
TUBA3E	1.557313923930005
PLCB3	1.5534097239677995
BAX	1.546483063009716
ZNF479	1.5454925961265151
A1CF	1.5372985304056
RAB2A	1.5372028884978015
CD244	1.5354239150381122
L3MBTL3	1.534874368171699
ZFAND1	1.5329578251701919
STYX	1.5296876988299823
ZNF727	1.5247348652964494
UQCR10	1.522274858462554
SKAP2	1.5221315508735098
MFSD6	1.519188932049851
LILRA1	1.5191283858069298
PSG2	1.5185691117928717
IFITM1	1.516806559258373
EPAS1	1.516537359710272
PLEKHA5	1.5142134591857026
BZW1	1.5098973613934914
SNTG1	1.5084842504881348
